id,label,p1_px_x,p1_px_y,p2_px_x,p2_px_y,mid_px_x,mid_px_y,drone_px_x,drone_px_y,side_sign,window_width_px,window_width_m,standoff_m,mid_east_m,mid_north_m,drone_east_m,drone_north_m,height_m,heading_deg_cw_from_north,notes,mid_lat_deg,mid_lon_deg,mid_alt_m,drone_lat_deg,drone_lon_deg,drone_alt_m
1046,W1046,57.43589743589744,12.439946018893362,135.16869095816466,11.86414754835805,96.30229419703105,12.152046783625707,96.71357881884198,67.67547072810231,1,77.73492607994235,9.300614944327062,6.643296388805046,8.85256469273431,47.98296738124084,8.90177294561221,41.33985324272426,3.0,359.57559458063855,,49.28231364996621,-123.12029247253945,0.00018716510385274887,49.28227110034157,-123.12035655737901,3.000173155218363
1090,W1090,416.7341430499326,22.228520017993677,416.7341430499326,45.836257309941494,416.7341430499326,34.03238866396759,399.87147355568413,34.03238866396759,1,23.607737291947817,2.8245537151914917,2.017538367993923,47.19071450990664,45.36508832813652,45.17317614191272,45.36508832813652,3.0,90.0,,49.28205324915868,-123.11994532269607,0.00033655762672424316,49.282066076828606,-123.1199649306269,3.0003538066521287
1168,W1168,15.978407557354927,204.7566351776878,15.978407557354927,243.91093117408906,15.978407557354927,224.3337831758884,43.94576184049869,224.3337831758884,-1,39.15429599640126,4.684625673976133,3.346161195697239,-0.7578070943196685,22.596429721531937,2.58835410137757,22.596429721531937,3.0,270.0,,49.282213346155146,-123.12063259741838,4.0209852159023285e-05,49.28219207112293,-123.12060007736919,3.000073639675975
1388,W1388,231.9028340080972,318.1889338731444,280.2699055330634,318.7647323436797,256.0863697705803,318.47683310841205,256.49765439239127,283.9289248762933,-1,48.370498775388604,5.787300592687034,4.133786137633597,27.969970935798674,11.332660637780497,28.01917918867658,15.466153879524143,3.0,180.68206039317272,,49.28195907926742,-123.1204628722704,7.156562060117722e-05,49.281985047068574,-123.12042222211915,3.0001132814213634
1472,W1472,337.8497525865947,326.82591093117406,388.52001799370225,327.4017094017094,363.1848852901485,327.11381016644174,363.59616991195946,290.9207634470792,-1,50.67353688371663,6.062848171205889,4.330605836575637,40.783799985203984,10.299287327344587,40.83300823808189,14.62961358059984,3.0,180.65106038022952,,49.2818710382496,-123.12034838326504,0.0001390799880027771,49.2818982575081,-123.12030582022227,3.0001804009079933
1510,W1510,16.55420602789024,23.380116959064303,15.978407557354927,42.95726495726493,16.266306792622583,33.16869095816462,30.249983934194464,33.57997557997555,-1,19.585613792325265,2.3433257290730247,1.6738040921950181,-0.7233613173051382,45.46842565918011,0.9497192805434811,45.41921740630222,3.0,271.68468431789614,,49.2823585467819,-123.12040997576808,0.00016266200691461563,49.28234759626865,-123.12039419413766,3.000194820575416
